datetime,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,surface_pressure,cloud_cover,windspeed_10m,winddirection_10m,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index
2025-05-19 06:00:00+00:00,31.9,64,24.3,37.1,0.0,0.0,0.0,1004.3,22,14.7,227,39.6,18.8,210.0,3.8,16.4,90.0,0.5,33.0,8.4
2025-05-19 07:00:00+00:00,32.4,62,24.1,38.1,0.0,0.0,0.0,1004.0,9,15.3,229,40.2,19.0,202.0,3.1,15.6,94.0,0.51,34.0,9.5
2025-05-19 08:00:00+00:00,32.7,60,24.0,38.3,0.0,0.0,0.0,1003.3,9,16.2,225,40.3,18.7,207.0,2.9,14.5,94.0,0.53,35.0,9.35
2025-05-19 09:00:00+00:00,32.6,61,24.1,38.0,0.0,0.0,0.0,1002.6,37,16.7,225,41.1,18.7,217.0,3.2,13.6,92.0,0.54,36.0,7.75
2025-05-19 10:00:00+00:00,32.2,62,24.0,37.1,0.0,0.0,0.0,1001.8,10,16.1,229,41.6,18.6,235.0,4.0,13.4,87.0,0.56,38.0,5.25
2025-05-19 11:00:00+00:00,31.9,64,24.2,36.2,0.0,0.0,0.0,1001.2,3,15.7,232,42.1,18.4,259.0,5.2,13.4,80.0,0.59,40.0,2.8
2025-05-19 12:00:00+00:00,31.2,67,24.5,35.4,0.0,0.0,0.0,1000.8,13,15.1,237,53.0,21.3,273.0,6.8,13.7,73.0,0.7,54.0,1.0
2025-05-19 13:00:00+00:00,30.5,70,24.5,35.1,0.0,0.0,0.0,1001.4,4,12.5,234,54.2,21.7,270.0,10.3,13.8,64.0,0.72,52.0,0.25
2025-05-19 14:00:00+00:00,29.9,74,24.7,34.6,0.0,0.0,0.0,1001.2,13,12.4,228,53.3,21.7,257.0,15.1,13.9,51.0,0.75,49.0,0.0
2025-05-19 15:00:00+00:00,29.5,75,24.6,33.9,0.0,0.0,0.0,1001.4,6,13.9,217,49.2,22.0,242.0,18.5,13.7,42.0,0.76,46.0,0.0
2025-05-19 16:00:00+00:00,29.1,77,24.7,33.8,0.0,0.0,0.0,1002.9,41,12.2,261,49.5,21.9,228.0,19.4,13.0,39.0,0.76,45.0,0.0
2025-05-19 17:00:00+00:00,29.2,76,24.5,33.7,0.0,0.0,0.0,1003.4,37,13.0,266,48.5,22.1,213.0,19.0,12.1,39.0,0.74,44.0,0.0
2025-05-19 18:00:00+00:00,29.0,77,24.5,33.5,0.0,0.0,0.0,1003.6,42,12.6,266,48.3,22.3,198.0,17.9,11.2,40.0,0.74,43.0,0.0
2025-05-19 19:00:00+00:00,28.8,78,24.6,33.5,0.0,0.0,0.0,1003.5,15,11.9,259,48.4,22.4,182.0,16.2,10.4,41.0,0.69,43.0,0.0
2025-05-19 20:00:00+00:00,28.7,79,24.7,33.6,0.0,0.0,0.0,1003.0,2,10.8,234,48.0,22.0,165.0,14.0,9.6,43.0,0.63,43.0,0.0
2025-05-19 21:00:00+00:00,28.5,80,24.7,33.3,0.0,0.0,0.0,1002.8,18,11.1,241,46.8,21.5,153.0,11.9,8.9,45.0,0.58,42.0,0.0
2025-05-19 22:00:00+00:00,28.4,80,24.6,33.1,0.0,0.0,0.0,1002.3,30,11.6,248,44.6,20.5,144.0,10.2,8.2,46.0,0.54,40.0,0.0
2025-05-19 23:00:00+00:00,28.3,80,24.6,33.1,0.0,0.0,0.0,1002.2,26,11.1,253,42.5,19.5,139.0,8.7,7.6,48.0,0.53,37.0,0.0
2025-05-20 00:00:00+00:00,28.2,81,24.7,33.1,0.0,0.0,0.0,1002.5,26,11.3,257,42.5,19.2,148.0,7.0,8.0,50.0,0.53,38.0,0.0
2025-05-20 01:00:00+00:00,28.7,80,24.9,33.7,0.0,0.0,0.0,1002.6,17,11.4,252,41.6,19.0,185.0,7.2,9.1,52.0,0.56,40.0,0.05
2025-05-20 02:00:00+00:00,29.2,77,24.7,33.7,0.0,0.0,0.0,1003.2,20,13.9,257,45.3,20.1,236.0,7.4,10.7,55.0,0.58,42.0,0.45
2025-05-20 03:00:00+00:00,30.2,71,24.2,34.3,0.0,0.0,0.0,1003.6,15,14.2,258,50.3,20.6,266.0,7.1,12.0,60.0,0.59,50.0,1.45
2025-05-20 04:00:00+00:00,31.2,64,23.7,35.0,0.0,0.0,0.0,1003.7,14,14.7,259,59.0,21.6,252.0,6.0,12.6,69.0,0.58,67.0,3.15
2025-05-20 05:00:00+00:00,32.1,61,23.6,36.1,0.0,0.0,0.0,1003.7,26,15.4,256,71.9,23.6,217.0,4.5,12.9,79.0,0.58,88.0,5.25
2025-05-20 06:00:00+00:00,32.8,58,23.5,37.3,0.0,0.0,0.0,1003.4,42,16.5,250,82.4,24.9,191.0,3.3,13.0,87.0,0.58,104.0,7.25
2025-05-20 07:00:00+00:00,33.1,58,23.7,38.1,0.0,0.0,0.0,1003.1,28,17.2,244,88.5,25.7,185.0,2.8,12.7,91.0,0.59,110.0,8.95
2025-05-20 08:00:00+00:00,33.3,57,23.7,38.5,0.0,0.0,0.0,1002.5,22,17.1,245,86.6,25.3,189.0,2.6,12.3,91.0,0.56,112.0,9.0
2025-05-20 09:00:00+00:00,33.2,58,23.7,38.2,0.0,0.0,0.0,1001.7,48,16.8,247,85.9,25.0,198.0,2.9,12.1,90.0,0.56,111.0,7.4
2025-05-20 10:00:00+00:00,32.9,59,23.7,37.3,0.0,0.0,0.0,1001.0,25,16.4,245,85.2,24.7,216.0,3.6,12.5,86.0,0.55,110.0,5.1
2025-05-20 11:00:00+00:00,32.6,60,23.9,36.5,0.0,0.0,0.0,1000.4,19,16.1,245,86.1,24.4,240.0,4.7,13.1,80.0,0.56,107.0,2.8
2025-05-20 12:00:00+00:00,32.0,63,24.2,35.9,0.0,0.0,0.0,1000.1,6,15.5,245,108.7,27.8,256.0,6.4,15.4,78.0,0.52,149.0,1.15
2025-05-20 13:00:00+00:00,30.8,70,24.7,35.4,0.0,0.0,0.0,1000.5,5,13.1,254,102.2,26.5,258.0,8.3,15.5,70.0,0.53,139.0,0.25
2025-05-20 14:00:00+00:00,29.9,74,24.8,34.7,0.0,0.0,0.0,1000.3,11,12.6,261,94.5,25.3,252.0,11.0,15.5,58.0,0.55,125.0,0.0
2025-05-20 15:00:00+00:00,29.4,77,25.0,34.4,0.0,0.0,0.0,1000.6,22,11.6,264,86.6,24.3,244.0,13.1,15.4,49.0,0.54,113.0,0.0
2025-05-20 16:00:00+00:00,29.2,78,25.0,34.1,0.0,0.0,0.0,1001.4,37,12.6,253,81.5,23.4,238.0,14.4,15.0,45.0,0.54,103.0,0.0
2025-05-20 17:00:00+00:00,29.2,78,25.0,34.0,0.0,0.0,0.0,1001.9,27,13.0,244,75.2,22.9,230.0,15.2,14.3,45.0,0.54,95.0,0.0
2025-05-20 18:00:00+00:00,28.9,80,25.1,33.7,0.0,0.0,0.0,1002.3,49,13.4,243,72.9,22.9,218.0,15.1,13.4,45.0,0.56,89.0,0.0
2025-05-20 19:00:00+00:00,28.8,80,24.9,33.6,0.0,0.0,0.0,1002.3,34,12.6,245,72.4,22.6,197.0,13.5,11.9,47.0,0.55,86.0,0.0
2025-05-20 20:00:00+00:00,28.7,80,24.9,33.5,0.0,0.0,0.0,1002.0,38,12.8,251,71.2,21.8,171.0,11.1,10.2,50.0,0.55,85.0,0.0
2025-05-20 21:00:00+00:00,28.5,82,25.0,33.4,0.0,0.0,0.0,1001.9,66,12.4,260,68.7,20.9,152.0,9.1,8.9,52.0,0.56,85.0,0.0
2025-05-20 22:00:00+00:00,28.3,83,25.0,33.3,0.0,0.0,0.0,1001.8,53,11.9,259,67.1,20.3,147.0,8.2,8.2,53.0,0.55,83.0,0.0
2025-05-20 23:00:00+00:00,28.4,81,24.8,33.2,0.0,0.0,0.0,1001.8,2,12.2,251,66.8,20.1,149.0,7.7,7.9,53.0,0.53,81.0,0.0
2025-05-21 00:00:00+00:00,28.1,82,24.8,32.9,0.0,0.0,0.0,1002.0,6,11.6,246,67.8,20.2,151.0,7.2,8.2,54.0,0.52,85.0,0.0
2025-05-21 01:00:00+00:00,28.5,83,25.4,33.6,0.0,0.0,0.0,1002.2,25,12.7,247,72.6,21.1,189.0,7.7,9.9,56.0,0.5,117.0,0.05
2025-05-21 02:00:00+00:00,29.0,80,25.1,33.7,0.0,0.0,0.0,1002.7,33,13.8,255,96.6,24.2,240.0,8.3,12.3,60.0,0.49,162.0,0.45
2025-05-21 03:00:00+00:00,29.8,74,24.6,34.2,0.0,0.0,0.0,1003.1,49,14.0,263,133.2,28.0,271.0,8.3,14.2,66.0,0.48,194.0,1.6
2025-05-21 04:00:00+00:00,30.9,67,24.1,34.9,0.0,0.0,0.0,1003.6,43,14.9,263,140.2,29.7,260.0,7.0,15.1,77.0,0.48,203.0,3.45
2025-05-21 05:00:00+00:00,32.0,61,23.5,35.8,0.0,0.0,0.0,1003.6,55,15.0,260,140.2,31.2,228.0,5.0,15.4,90.0,0.47,199.0,5.65
2025-05-21 06:00:00+00:00,32.6,60,23.8,37.3,0.0,0.0,0.0,1003.4,52,15.6,256,136.0,32.1,205.0,3.6,15.6,100.0,0.44,194.0,9.05
2025-05-21 07:00:00+00:00,32.9,60,24.2,38.4,0.0,0.0,0.0,1003.0,36,16.0,249,131.3,32.1,201.0,3.1,15.7,105.0,0.42,190.0,10.5
2025-05-21 08:00:00+00:00,32.9,60,24.1,38.5,0.0,0.0,0.0,1002.4,14,16.3,244,129.5,32.0,205.0,3.1,15.6,108.0,0.4,185.0,10.35
2025-05-21 09:00:00+00:00,32.8,61,24.3,38.4,0.0,0.0,0.0,1001.5,5,15.9,241,126.2,31.7,214.0,3.5,15.5,107.0,0.39,178.0,8.6
2025-05-21 10:00:00+00:00,32.4,62,24.3,37.7,0.0,0.0,0.0,1000.8,2,15.5,239,121.5,30.9,232.0,4.3,15.3,102.0,0.38,170.0,6.0
2025-05-21 11:00:00+00:00,32.0,64,24.3,36.6,0.0,0.0,0.0,1000.4,0,14.8,241,116.4,29.7,255.0,5.4,14.9,93.0,0.37,162.0,3.3
2025-05-21 12:00:00+00:00,31.3,67,24.5,35.5,0.0,0.0,0.0,1000.2,5,14.6,243,149.0,34.3,271.0,6.9,15.9,87.0,0.4,214.0,1.3
2025-05-21 13:00:00+00:00,30.5,73,25.1,35.2,0.0,0.0,0.0,1000.6,46,14.1,235,133.2,32.4,272.0,9.2,15.9,77.0,0.39,192.0,0.3
2025-05-21 14:00:00+00:00,30.0,75,25.1,34.8,0.0,0.0,0.0,1000.7,30,13.3,240,116.2,30.5,266.0,12.4,15.8,63.0,0.39,161.0,0.0
2025-05-21 15:00:00+00:00,29.8,75,24.9,34.5,0.0,0.0,0.0,1001.0,57,13.4,239,104.1,29.2,258.0,15.1,15.4,52.0,0.4,136.0,0.0
2025-05-21 16:00:00+00:00,29.3,77,24.9,33.8,0.0,0.0,0.0,1001.6,52,14.5,236,89.9,27.9,253.0,17.1,14.6,46.0,0.41,122.0,0.0
2025-05-21 17:00:00+00:00,29.1,78,25.0,33.8,0.0,0.0,0.0,1002.1,16,13.6,244,86.8,27.6,247.0,18.5,13.6,44.0,0.4,112.0,0.0
2025-05-21 18:00:00+00:00,28.9,79,25.0,33.6,0.0,0.0,0.0,1002.8,32,13.9,257,85.4,27.3,235.0,18.6,12.5,43.0,0.38,105.0,0.0
2025-05-21 19:00:00+00:00,28.8,80,24.9,33.4,0.1,0.1,0.0,1002.7,51,14.1,260,84.3,26.0,210.0,16.2,11.4,45.0,0.39,99.0,0.0
2025-05-21 20:00:00+00:00,28.6,81,25.1,33.4,0.1,0.1,0.0,1002.3,29,13.5,256,78.0,23.7,179.0,12.4,10.3,50.0,0.41,95.0,0.0
2025-05-21 21:00:00+00:00,28.4,82,25.1,33.4,0.0,0.0,0.0,1001.7,19,11.6,251,72.9,21.7,155.0,9.4,9.4,53.0,0.39,92.0,0.0
2025-05-21 22:00:00+00:00,28.1,83,24.9,33.2,0.0,0.0,0.0,1001.6,24,11.1,253,68.9,20.3,141.0,8.3,8.7,53.0,0.38,86.0,0.0
2025-05-21 23:00:00+00:00,27.9,84,25.0,33.0,0.0,0.0,0.0,1001.4,26,10.9,261,66.8,19.5,135.0,8.0,8.3,53.0,0.38,80.0,0.0
2025-05-22 00:00:00+00:00,27.9,85,25.0,33.0,0.0,0.0,0.0,1001.5,20,10.8,266,78.2,20.6,144.0,7.6,8.7,53.0,0.37,105.0,0.0
2025-05-22 01:00:00+00:00,28.3,85,25.5,33.8,0.0,0.0,0.0,1001.3,25,10.4,269,78.9,20.9,182.0,8.0,10.4,55.0,0.37,123.0,0.05
2025-05-22 02:00:00+00:00,28.9,81,25.4,33.9,0.0,0.0,0.0,1001.9,26,13.0,268,96.4,23.2,234.0,8.6,12.8,57.0,0.37,148.0,0.5
2025-05-22 03:00:00+00:00,29.9,75,25.0,34.6,0.0,0.0,0.0,1002.1,15,13.9,266,113.9,25.0,267.0,8.5,14.7,63.0,0.35,164.0,1.75
2025-05-22 04:00:00+00:00,30.9,69,24.6,35.3,0.0,0.0,0.0,1002.2,26,14.3,258,115.7,26.4,259.0,7.3,15.8,74.0,0.33,164.0,4.05
2025-05-22 05:00:00+00:00,31.6,66,24.4,36.0,0.0,0.0,0.0,1002.2,49,15.7,254,110.4,27.0,231.0,5.4,16.4,88.0,0.31,155.0,7.05
2025-05-22 06:00:00+00:00,32.1,64,24.4,36.9,0.0,0.0,0.0,1001.9,43,16.9,253,106.4,27.3,210.0,4.0,16.5,98.0,0.3,147.0,9.65
2025-05-22 07:00:00+00:00,32.5,62,24.2,37.8,0.0,0.0,0.0,1001.7,8,17.3,246,101.0,26.5,205.0,3.3,15.8,101.0,0.31,142.0,11.0
2025-05-22 08:00:00+00:00,32.3,64,24.5,38.1,0.0,0.0,0.0,1001.3,21,17.3,237,96.6,25.3,206.0,3.1,14.5,99.0,0.3,136.0,10.7
2025-05-22 09:00:00+00:00,32.3,62,24.1,37.6,0.0,0.0,0.0,1000.4,15,16.9,239,94.1,24.4,214.0,3.3,13.6,96.0,0.3,130.0,8.95
2025-05-22 10:00:00+00:00,32.3,62,24.0,37.1,0.0,0.0,0.0,1000.0,1,16.5,248,91.7,23.6,233.0,3.8,13.3,91.0,0.29,123.0,6.3
2025-05-22 11:00:00+00:00,31.9,64,24.3,36.3,0.0,0.0,0.0,999.5,0,16.4,247,84.3,22.3,258.0,4.7,13.4,84.0,0.29,114.0,3.5
2025-05-22 12:00:00+00:00,31.1,68,24.5,35.2,0.0,0.0,0.0,999.3,2,15.7,243,85.7,22.1,276.0,6.6,13.7,76.0,0.25,118.0,1.45
2025-05-22 13:00:00+00:00,30.5,71,24.7,35.1,0.0,0.0,0.0,999.2,0,13.3,251,78.7,21.3,283.0,10.8,14.0,66.0,0.25,102.0,0.35
2025-05-22 14:00:00+00:00,29.7,77,25.3,34.8,0.0,0.0,0.0,999.2,6,12.1,250,68.7,20.3,283.0,16.5,14.3,53.0,0.26,81.0,0.0
2025-05-22 15:00:00+00:00,29.2,80,25.4,34.4,0.0,0.0,0.0,999.9,13,12.2,246,57.0,20.3,277.0,20.8,14.3,43.0,0.27,65.0,0.0
2025-05-22 16:00:00+00:00,29.0,81,25.4,34.3,0.0,0.0,0.0,1000.2,12,11.7,253,56.6,20.5,265.0,22.3,13.8,39.0,0.28,59.0,0.0
2025-05-22 17:00:00+00:00,28.7,83,25.6,34.0,0.0,0.0,0.0,1000.5,23,12.4,251,56.2,21.0,248.0,22.4,13.1,38.0,0.28,59.0,0.0
2025-05-22 18:00:00+00:00,28.5,84,25.5,33.9,0.0,0.0,0.0,1000.9,33,11.7,257,56.0,21.4,228.0,21.4,12.1,39.0,0.27,60.0,0.0
2025-05-22 19:00:00+00:00,28.4,84,25.4,33.4,0.0,0.0,0.0,1000.7,40,14.0,263,56.1,21.3,202.0,19.1,10.7,41.0,0.27,61.0,0.0
2025-05-22 20:00:00+00:00,28.3,85,25.5,33.3,0.0,0.0,0.0,1000.2,39,14.0,263,55.5,20.3,173.0,15.9,9.1,43.0,0.29,62.0,0.0
2025-05-22 21:00:00+00:00,28.1,85,25.3,33.2,0.0,0.0,0.0,999.8,41,12.5,277,54.9,19.1,152.0,13.0,8.0,46.0,0.31,63.0,0.0
2025-05-22 22:00:00+00:00,28.1,84,25.2,33.1,0.0,0.0,0.0,999.5,22,12.5,277,54.7,18.2,141.0,10.8,7.8,48.0,0.31,62.0,0.0
2025-05-22 23:00:00+00:00,28.0,84,25.1,33.0,0.0,0.0,0.0,999.3,8,12.4,271,54.2,17.6,137.0,9.0,8.1,50.0,0.28,60.0,0.0
2025-05-23 00:00:00+00:00,27.7,85,25.0,32.4,0.0,0.0,0.0,999.4,28,13.9,269,44.0,15.9,147.0,7.7,7.8,52.0,0.29,49.0,0.0
2025-05-23 01:00:00+00:00,28.0,87,25.6,33.1,0.0,0.0,0.0,1000.0,43,13.7,274,45.9,15.9,183.0,7.7,8.7,54.0,0.28,60.0,0.05
2025-05-23 02:00:00+00:00,28.7,82,25.2,33.4,0.0,0.0,0.0,1000.1,25,14.7,277,51.6,16.8,232.0,7.6,9.9,58.0,0.25,75.0,0.55
2025-05-23 03:00:00+00:00,30.0,71,24.2,33.8,0.0,0.0,0.0,1000.4,34,16.1,280,66.4,19.0,261.0,7.2,11.0,64.0,0.23,85.0,2.0
2025-05-23 04:00:00+00:00,31.0,67,24.1,35.0,0.0,0.0,0.0,1000.5,15,14.6,279,61.5,18.5,251.0,6.2,11.9,74.0,0.23,86.0,4.5
2025-05-23 05:00:00+00:00,32.3,62,24.0,36.7,0.0,0.0,0.0,1000.3,2,14.2,270,61.7,19.4,221.0,4.9,12.7,86.0,0.22,82.0,7.65
2025-05-23 06:00:00+00:00,33.1,59,24.0,38.2,0.0,0.0,0.0,999.7,9,15.5,269,62.2,20.0,200.0,3.9,13.3,95.0,0.21,77.0,10.35
2025-05-23 07:00:00+00:00,33.6,56,23.7,38.8,0.0,0.0,0.0,998.9,13,17.1,267,61.2,20.1,197.0,3.5,13.5,100.0,0.21,73.0,11.8
2025-05-23 08:00:00+00:00,33.8,55,23.5,39.0,0.0,0.0,0.0,998.0,1,16.9,263,58.2,19.9,202.0,3.4,13.5,102.0,0.21,68.0,11.5
2025-05-23 09:00:00+00:00,33.7,55,23.4,38.8,0.0,0.0,0.0,997.2,0,16.7,251,54.7,19.6,212.0,3.8,13.4,101.0,0.21,64.0,9.55
2025-05-23 10:00:00+00:00,33.0,59,23.9,37.9,0.0,0.0,0.0,996.6,0,16.9,239,51.7,19.3,233.0,4.4,13.3,96.0,0.22,61.0,6.6
2025-05-23 11:00:00+00:00,32.1,66,24.8,36.8,0.0,0.0,0.0,996.2,0,16.5,235,49.8,18.7,259.0,5.5,13.2,88.0,0.23,58.0,3.7
2025-05-23 12:00:00+00:00,31.3,69,24.9,35.5,0.0,0.0,0.0,995.8,0,16.7,237,52.5,18.5,275.0,7.8,13.9,79.0,0.19,61.0,1.5
2025-05-23 13:00:00+00:00,30.6,72,25.1,35.3,0.0,0.0,0.0,996.4,0,14.2,234,53.4,18.2,271.0,12.1,14.0,67.0,0.2,59.0,0.35
2025-05-23 14:00:00+00:00,29.7,78,25.4,34.6,0.0,0.0,0.0,996.8,0,13.8,234,52.5,18.1,255.0,17.9,14.0,51.0,0.22,56.0,0.0
2025-05-23 15:00:00+00:00,29.3,81,25.8,34.4,0.0,0.0,0.0,997.4,8,14.6,226,50.1,18.9,239.0,21.7,13.6,40.0,0.23,54.0,0.0
2025-05-23 16:00:00+00:00,29.0,83,25.8,33.9,0.0,0.0,0.0,998.0,20,15.5,228,49.9,19.4,226.0,21.6,12.5,38.0,0.25,53.0,0.0
2025-05-23 17:00:00+00:00,28.9,83,25.7,33.7,0.0,0.0,0.0,998.5,33,16.6,236,49.2,19.1,213.0,19.5,10.9,40.0,0.27,52.0,0.0
2025-05-23 18:00:00+00:00,28.9,83,25.6,33.7,0.0,0.0,0.0,999.3,38,15.7,260,48.3,18.3,198.0,16.9,9.6,43.0,0.28,52.0,0.0
2025-05-23 19:00:00+00:00,28.9,83,25.7,33.9,0.0,0.0,0.0,999.3,31,14.7,262,48.3,17.6,179.0,14.1,8.6,46.0,0.29,52.0,0.0
2025-05-23 20:00:00+00:00,28.7,83,25.5,33.7,0.0,0.0,0.0,998.9,57,14.0,258,48.3,17.2,158.0,10.9,7.8,50.0,0.32,52.0,0.0
2025-05-23 21:00:00+00:00,28.7,83,25.4,33.5,0.0,0.0,0.0,998.3,31,15.0,264,46.7,16.7,143.0,8.4,7.3,53.0,0.33,52.0,0.0
2025-05-23 22:00:00+00:00,28.5,83,25.3,33.3,0.0,0.0,0.0,998.1,77,14.8,271,45.5,16.5,134.0,7.1,7.0,54.0,0.33,50.0,0.0
2025-05-23 23:00:00+00:00,28.7,79,24.8,33.1,0.0,0.0,0.0,998.2,92,14.7,276,44.5,16.4,130.0,6.5,7.1,55.0,0.32,46.0,0.0
2025-05-24 00:00:00+00:00,28.8,78,24.6,33.0,0.0,0.0,0.0,998.4,54,15.0,276,41.4,15.9,140.0,5.9,7.2,57.0,0.31,43.0,0.0
2025-05-24 01:00:00+00:00,28.7,81,25.1,33.5,0.0,0.0,0.0,999.1,38,13.7,267,43.3,16.6,177.0,6.6,8.3,58.0,0.3,48.0,0.05
2025-05-24 02:00:00+00:00,29.3,76,24.5,33.5,0.0,0.0,0.0,999.4,26,14.8,264,51.9,19.0,228.0,7.4,9.9,60.0,0.28,56.0,0.55
2025-05-24 03:00:00+00:00,30.1,71,24.3,34.0,0.0,0.0,0.0,999.6,21,16.2,270,55.3,19.9,259.0,7.7,11.4,65.0,0.28,62.0,1.9
2025-05-24 04:00:00+00:00,31.2,65,23.9,34.8,0.0,0.0,0.0,999.8,31,16.0,271,57.0,21.1,250.0,6.8,12.9,76.0,0.28,65.0,4.2
2025-05-24 05:00:00+00:00,32.2,61,23.6,36.1,0.0,0.0,0.0,999.9,26,15.5,265,59.4,22.8,221.0,5.3,14.5,90.0,0.29,68.0,7.05
2025-05-24 06:00:00+00:00,32.9,58,23.5,37.5,0.0,0.0,0.0,999.7,25,16.2,261,62.9,23.9,199.0,4.2,15.4,100.0,0.3,69.0,9.5
2025-05-24 07:00:00+00:00,33.2,58,23.7,38.3,0.0,0.0,0.0,998.9,40,16.4,255,63.3,24.3,195.0,3.7,15.4,104.0,0.3,70.0,10.75
2025-05-24 08:00:00+00:00,33.1,60,24.2,38.6,0.0,0.0,0.0,998.4,7,17.1,246,63.1,24.3,199.0,3.5,14.8,104.0,0.31,70.0,10.45
2025-05-24 09:00:00+00:00,32.9,60,24.2,38.2,0.0,0.0,0.0,997.5,2,17.9,244,62.4,24.0,208.0,3.7,14.1,101.0,0.32,69.0,8.65
2025-05-24 10:00:00+00:00,32.7,62,24.4,37.6,0.0,0.0,0.0,996.8,1,18.3,244,61.2,23.5,225.0,4.2,13.5,94.0,0.32,68.0,5.95
2025-05-24 11:00:00+00:00,32.3,64,24.5,36.6,0.0,0.0,0.0,996.5,0,17.3,249,59.8,22.8,248.0,5.1,12.8,84.0,0.32,66.0,3.3
2025-05-24 12:00:00+00:00,31.9,66,24.8,36.2,0.0,0.0,0.0,996.6,2,15.3,255,73.8,25.3,263.0,6.9,12.8,75.0,0.34,88.0,1.35
2025-05-24 13:00:00+00:00,31.8,69,25.5,37.0,0.0,0.0,0.0,996.7,1,12.5,250,71.5,25.4,264.0,9.9,13.2,66.0,0.35,82.0,0.3
2025-05-24 14:00:00+00:00,30.3,78,26.0,35.7,0.0,0.0,0.0,997.0,10,13.4,253,68.7,25.4,258.0,14.1,13.7,55.0,0.37,74.0,0.0
2025-05-24 15:00:00+00:00,29.9,80,26.1,35.3,0.0,0.0,0.0,997.5,10,14.1,240,64.0,25.5,250.0,17.0,13.7,46.0,0.38,67.0,0.0
2025-05-24 16:00:00+00:00,29.7,82,26.3,35.0,0.0,0.0,0.0,997.7,18,15.1,244,60.8,25.7,242.0,17.7,13.0,43.0,0.39,63.0,0.0
2025-05-24 17:00:00+00:00,29.6,82,26.2,34.6,0.0,0.0,0.0,998.7,40,17.2,265,60.5,25.7,232.0,17.1,11.9,44.0,0.4,61.0,0.0
2025-05-24 18:00:00+00:00,29.6,82,26.2,34.9,0.0,0.0,0.0,999.3,35,15.5,275,60.3,25.8,217.0,15.9,10.7,45.0,0.41,59.0,0.0
2025-05-24 19:00:00+00:00,29.5,82,26.2,34.9,0.0,0.0,0.0,999.1,46,14.6,272,59.8,25.6,193.0,13.8,9.5,47.0,0.41,57.0,0.0
2025-05-24 20:00:00+00:00,29.2,85,26.4,34.9,0.0,0.0,0.0,998.6,23,13.1,272,57.4,24.5,165.0,10.9,8.2,50.0,0.43,56.0,0.0
2025-05-24 21:00:00+00:00,28.9,87,26.5,34.9,0.0,0.0,0.0,998.5,34,11.7,265,56.3,24.0,145.0,8.7,7.3,52.0,0.48,56.0,0.0
2025-05-24 22:00:00+00:00,28.8,87,26.5,34.7,0.0,0.0,0.0,998.6,26,12.2,253,56.0,23.6,136.0,7.6,6.9,53.0,0.49,55.0,0.0
2025-05-24 23:00:00+00:00,28.9,86,26.3,34.7,0.0,0.0,0.0,999.2,21,12.0,251,56.7,23.6,135.0,7.1,6.9,53.0,0.49,55.0,0.0
2025-05-25 00:00:00+00:00,28.8,84,25.9,34.4,0.0,0.0,0.0,999.6,18,11.8,249,69.2,24.6,147.0,5.7,7.2,57.0,0.44,79.0,0.0
2025-05-25 01:00:00+00:00,29.2,87,26.7,35.1,0.0,0.0,0.0,999.3,32,13.2,255,65.4,24.7,185.0,6.4,8.3,58.0,0.44,79.0,0.05
2025-05-25 02:00:00+00:00,29.6,83,26.4,35.0,0.0,0.0,0.0,1000.0,24,15.8,262,67.8,25.3,237.0,7.4,9.9,60.0,0.42,79.0,0.5
2025-05-25 03:00:00+00:00,30.6,76,25.8,35.5,0.0,0.0,0.0,1000.5,15,16.0,268,71.0,26.3,269.0,7.8,11.4,65.0,0.4,79.0,1.75
2025-05-25 04:00:00+00:00,31.8,68,25.2,36.4,0.0,0.0,0.0,1000.9,9,15.7,273,72.9,27.2,261.0,7.0,12.9,76.0,0.38,79.0,3.95
2025-05-25 05:00:00+00:00,33.0,62,24.8,37.8,0.0,0.0,0.0,1001.1,3,14.6,274,74.0,28.1,233.0,5.5,14.4,90.0,0.38,80.0,6.6
2025-05-25 06:00:00+00:00,33.8,59,24.7,39.3,0.0,0.0,0.0,1000.9,0,15.3,261,72.6,28.5,212.0,4.4,15.3,100.0,0.39,79.0,8.95
2025-05-25 07:00:00+00:00,33.9,60,25.0,40.0,0.0,0.0,0.0,1000.7,0,16.6,251,70.3,28.1,207.0,3.8,15.1,103.0,0.4,77.0,10.15
2025-05-25 08:00:00+00:00,33.9,60,25.0,40.1,0.0,0.0,0.0,1000.2,9,16.9,250,68.7,27.4,209.0,3.5,14.3,102.0,0.41,74.0,9.85
2025-05-25 09:00:00+00:00,33.8,60,25.0,39.7,0.0,0.0,0.0,999.5,3,17.4,250,66.4,26.7,216.0,3.6,13.5,98.0,0.42,71.0,8.15
2025-05-25 10:00:00+00:00,33.3,62,25.2,38.8,0.0,0.0,0.0,998.9,1,17.7,250,65.4,26.0,230.0,4.3,13.1,91.0,0.42,69.0,5.65
2025-05-25 11:00:00+00:00,32.8,65,25.3,37.5,0.0,0.0,0.0,998.6,0,17.5,253,64.0,25.5,249.0,5.5,12.7,81.0,0.42,67.0,3.1
2025-05-25 12:00:00+00:00,32.2,68,25.5,36.8,0.0,0.0,0.0,998.7,2,17.1,258,85.9,32.6,261.0,7.4,13.6,75.0,0.39,94.0,1.3
